employee_id,department,designation,employment_type,location,age,tenure_months,months_since_last_hike,current_salary,last_hike_percentage,total_leaves_taken,leave_trend_flag,productivity_score,productivity_trend_flag,bench_days_last_6mo,manager_change_count,number_of_client_switches,Attrition
264,HR,Manager,Full-time,Hybrid,33,77,21,61028,12.3,17,0,82.9,0,35,2,1,1
265,Finance,Associate,Full-time,Remote,23,78,28,77953,21.4,9,0,89.6,0,37,0,0,0
266,Engineering,Manager,Full-time,Remote,49,101,13,87965,13.1,22,0,45.4,0,12,0,0,0
267,Engineering,Manager,Full-time,Onsite,31,54,27,133394,9.1,14,0,58.0,1,21,0,0,0
268,Sales,Manager,Full-time,Remote,43,48,20,99776,6.2,9,0,43.5,1,28,1,1,1
269,Marketing,Team Lead,Contract,Remote,38,30,31,61459,10.2,0,0,62.3,0,8,0,1,0
270,Sales,Associate,Contract,Hybrid,47,39,5,120932,12.9,18,0,98.9,1,26,2,0,1
271,HR,Manager,Contract,Remote,24,111,0,112331,18.7,1,1,46.3,0,45,0,0,0
272,Finance,Senior Associate,Full-time,Hybrid,28,13,20,54689,3.0,12,1,73.7,0,43,0,0,0
273,Sales,Senior Associate,Full-time,Remote,29,16,3,110446,5.5,24,0,40.4,0,3,1,0,0
274,Engineering,Senior Associate,Full-time,Remote,41,44,2,97982,9.5,15,0,82.8,0,39,0,1,0
275,Finance,Senior Associate,Full-time,Remote,33,71,29,33346,9.0,7,0,51.8,0,16,0,0,0
276,Finance,Team Lead,Full-time,Onsite,56,112,30,75179,9.8,2,1,47.8,1,53,1,0,0
277,Engineering,Manager,Full-time,Hybrid,38,119,33,144773,19.8,20,0,60.2,1,36,1,0,0
278,Sales,Associate,Full-time,Onsite,49,119,18,70517,8.1,18,0,86.3,0,2,0,0,0
279,Engineering,Manager,Full-time,Remote,31,27,19,99678,12.5,13,0,46.4,0,3,1,1,1
280,Marketing,Team Lead,Full-time,Onsite,43,45,22,111606,15.6,10,0,53.8,0,39,1,0,0
281,Finance,Senior Associate,Full-time,Hybrid,54,119,24,142491,5.8,28,1,40.5,0,15,0,1,0
282,Operations,Team Lead,Full-time,Remote,43,35,14,102623,18.0,11,1,98.1,0,10,1,0,1
283,Operations,Manager,Full-time,Onsite,34,79,22,119288,13.7,10,0,75.5,0,26,0,1,0
284,HR,Associate,Full-time,Onsite,48,28,1,111171,11.2,27,1,83.2,1,25,0,0,0
285,Engineering,Team Lead,Full-time,Hybrid,36,99,14,88916,20.2,10,0,79.1,1,58,0,1,0
286,Engineering,Associate,Full-time,Onsite,43,7,34,117754,6.1,21,1,48.7,0,30,1,2,1
287,HR,Team Lead,Full-time,Hybrid,51,62,9,127409,22.1,20,1,75.7,0,33,1,0,0
288,HR,Associate,Full-time,Remote,55,114,13,78575,14.0,26,0,47.9,0,7,2,0,1
289,HR,Associate,Full-time,Remote,55,110,26,138501,15.2,17,1,64.1,0,38,1,0,1
290,Finance,Senior Associate,Full-time,Onsite,56,114,13,75039,21.9,29,0,74.1,0,0,0,0,0
291,Marketing,Associate,Contract,Remote,40,51,34,79955,20.4,9,0,73.5,0,1,0,1,0
292,Engineering,Senior Associate,Full-time,Remote,29,46,32,110260,15.0,15,0,47.1,0,54,0,0,1
293,Finance,Manager,Full-time,Onsite,54,20,0,85871,18.8,7,0,42.1,1,26,0,1,1
294,HR,Manager,Full-time,Remote,49,96,33,90678,10.8,5,0,87.9,0,44,0,0,0
295,Engineering,Senior Associate,Contract,Onsite,46,38,18,61351,13.7,29,0,83.6,1,42,0,2,1
296,Finance,Senior Associate,Full-time,Hybrid,57,61,23,90693,1.6,18,1,44.9,0,2,0,0,1
297,Marketing,Team Lead,Full-time,Hybrid,38,104,3,61433,2.2,12,0,47.6,1,33,0,1,1
298,Finance,Team Lead,Full-time,Hybrid,45,32,35,104797,20.7,14,0,93.6,0,15,0,0,0
299,Marketing,Team Lead,Contract,Onsite,42,26,12,109015,1.5,12,0,86.1,0,0,1,0,0
300,HR,Manager,Full-time,Onsite,23,58,31,45804,4.2,0,0,99.8,0,6,1,4,0
301,Marketing,Team Lead,Full-time,Remote,52,39,8,122781,19.9,20,0,55.2,0,34,0,3,1
302,Engineering,Associate,Full-time,Remote,54,20,15,75101,0.0,27,0,69.3,0,21,0,1,1
303,HR,Associate,Full-time,Remote,51,82,2,90115,7.1,26,1,54.2,1,47,1,0,1
304,Engineering,Team Lead,Full-time,Remote,33,50,19,108363,14.6,1,0,77.4,1,31,1,0,1
305,Operations,Associate,Full-time,Remote,33,79,9,148870,14.9,12,0,46.9,0,25,0,0,0
306,Sales,Manager,Full-time,Onsite,45,52,21,137904,19.4,1,1,47.6,0,55,0,0,0
307,Marketing,Associate,Full-time,Onsite,45,86,2,74700,12.6,24,0,44.3,0,5,0,4,0
308,Sales,Manager,Full-time,Hybrid,32,115,10,144952,12.7,10,0,81.6,1,45,0,0,0
309,Sales,Senior Associate,Contract,Hybrid,34,22,24,107576,18.1,12,0,69.6,1,54,0,0,0
310,Marketing,Senior Associate,Full-time,Hybrid,48,53,7,49477,12.5,9,1,77.1,0,10,0,0,0
311,HR,Senior Associate,Full-time,Hybrid,29,85,8,46127,15.2,22,1,92.8,1,30,0,1,0
312,Operations,Senior Associate,Full-time,Onsite,31,66,14,116718,22.4,21,1,84.4,1,53,0,0,1
313,Engineering,Associate,Full-time,Onsite,29,104,31,56049,10.0,14,0,67.7,0,54,2,0,0
314,Finance,Team Lead,Full-time,Onsite,41,117,2,120063,9.6,28,0,99.1,0,20,0,0,0
315,Engineering,Associate,Full-time,Remote,29,43,3,42473,0.1,0,1,67.4,1,56,0,0,1
316,Finance,Manager,Full-time,Remote,30,82,29,112245,15.3,13,0,46.7,1,50,1,1,1
317,Engineering,Associate,Full-time,Hybrid,28,23,12,129510,0.7,9,0,99.6,0,21,0,0,0
318,Marketing,Associate,Full-time,Remote,35,77,20,91836,12.6,17,1,41.4,1,56,0,0,1
319,Operations,Manager,Full-time,Onsite,49,64,18,72464,20.1,10,0,73.0,0,0,0,1,0
320,Finance,Senior Associate,Full-time,Hybrid,23,105,21,43714,13.7,6,0,58.5,0,20,1,0,1
321,HR,Senior Associate,Contract,Hybrid,29,9,19,90878,6.7,14,1,70.2,0,44,1,0,0
322,Engineering,Senior Associate,Full-time,Remote,34,113,30,64208,19.7,2,0,73.5,1,19,0,2,0
323,Engineering,Team Lead,Contract,Hybrid,42,7,9,127481,6.7,1,0,54.4,0,8,0,1,1
324,Finance,Manager,Full-time,Remote,49,41,17,117104,18.3,21,1,73.4,0,26,0,0,0
325,HR,Manager,Contract,Remote,56,54,19,104683,15.3,7,1,85.4,0,28,0,0,0
326,HR,Associate,Full-time,Hybrid,44,65,17,111803,4.2,7,0,56.0,0,42,0,0,1
327,Marketing,Team Lead,Full-time,Remote,36,2,10,71514,22.6,10,0,63.0,1,32,0,2,1
328,Marketing,Senior Associate,Full-time,Remote,23,4,21,126988,5.0,15,1,56.1,0,44,1,0,1
329,Marketing,Team Lead,Full-time,Remote,33,78,17,35136,24.7,1,0,89.2,1,51,0,0,0
330,Marketing,Manager,Full-time,Remote,57,32,33,128115,0.2,21,0,83.5,1,0,1,1,1
331,Marketing,Manager,Full-time,Hybrid,24,100,22,61516,6.6,27,0,92.3,0,2,1,2,1
332,Marketing,Associate,Full-time,Onsite,26,2,0,106982,5.0,4,1,50.2,1,31,0,1,1
333,Operations,Associate,Full-time,Onsite,24,104,9,93878,0.3,6,1,44.4,0,19,0,1,0
334,HR,Manager,Full-time,Remote,40,114,0,75099,18.3,19,0,47.2,0,16,1,1,0
335,Marketing,Senior Associate,Full-time,Remote,23,115,8,120060,17.3,27,1,49.7,0,36,0,0,1
336,HR,Senior Associate,Full-time,Remote,38,64,30,43188,19.8,12,1,72.0,1,37,0,1,1
337,HR,Team Lead,Full-time,Onsite,35,14,6,134123,6.4,1,0,98.3,0,48,0,1,0
338,Sales,Manager,Full-time,Remote,49,20,16,136373,11.1,25,0,61.4,0,9,1,0,0
339,Operations,Manager,Full-time,Hybrid,48,89,34,141073,16.5,2,0,97.5,1,42,3,2,1
340,Marketing,Senior Associate,Full-time,Hybrid,31,106,17,81188,11.0,8,1,42.3,1,44,0,2,1
341,Engineering,Senior Associate,Full-time,Hybrid,24,49,32,35560,17.4,9,0,95.6,0,28,0,0,0
342,Finance,Manager,Full-time,Onsite,57,8,3,141157,15.8,23,0,50.9,0,41,0,1,0
343,Engineering,Associate,Full-time,Remote,46,92,22,138763,2.9,12,0,94.7,0,45,0,1,1
344,Operations,Manager,Full-time,Remote,43,63,10,66397,19.5,24,0,43.4,0,59,0,2,0
345,Finance,Manager,Full-time,Remote,51,46,8,107193,18.0,20,1,96.9,0,31,1,1,0
346,Operations,Senior Associate,Full-time,Onsite,42,21,29,68082,16.4,12,0,52.0,0,12,1,0,1
347,HR,Senior Associate,Full-time,Onsite,51,87,7,114376,3.9,4,1,58.2,0,30,0,0,0
348,Finance,Associate,Full-time,Onsite,49,32,4,71430,6.7,22,0,69.5,1,59,0,0,0
349,HR,Associate,Full-time,Onsite,52,8,11,80522,9.8,6,0,62.8,0,3,2,1,0
350,Engineering,Team Lead,Full-time,Hybrid,47,95,0,70397,7.0,16,1,80.1,0,51,0,1,0
351,Engineering,Manager,Full-time,Onsite,43,101,14,106860,5.7,27,0,98.5,0,48,1,1,0
352,Finance,Senior Associate,Full-time,Onsite,42,16,24,55247,20.1,14,0,76.4,0,17,0,0,0
353,Finance,Associate,Full-time,Onsite,22,40,17,113094,16.0,29,1,83.3,0,10,0,1,0
354,Marketing,Team Lead,Full-time,Remote,34,106,25,144798,14.1,4,0,45.3,0,41,0,1,0
355,Operations,Team Lead,Full-time,Remote,42,27,2,49943,5.6,23,0,77.7,0,52,0,0,0
356,Marketing,Senior Associate,Contract,Remote,30,104,21,69460,23.0,6,0,67.2,0,17,0,2,1
357,Operations,Senior Associate,Full-time,Hybrid,38,105,25,71986,4.8,26,0,93.1,0,50,0,1,0
358,Marketing,Team Lead,Contract,Hybrid,42,18,18,74514,19.9,1,1,63.3,0,40,0,1,0
359,HR,Associate,Full-time,Onsite,52,35,35,110908,24.2,29,1,80.8,0,36,0,1,0
360,Finance,Team Lead,Full-time,Remote,43,113,20,82385,18.2,23,0,53.7,0,32,0,0,0
361,Engineering,Manager,Full-time,Hybrid,33,52,25,42631,24.8,17,1,55.6,0,36,0,1,1
362,Operations,Manager,Full-time,Remote,27,15,12,97008,16.3,9,1,62.6,1,2,0,0,0
363,Operations,Senior Associate,Full-time,Hybrid,37,63,35,56955,5.4,0,0,58.2,1,0,0,0,0
364,Engineering,Associate,Full-time,Hybrid,47,53,23,77367,5.1,26,0,55.2,0,18,0,0,1
365,Marketing,Associate,Full-time,Onsite,26,91,25,60802,8.1,26,0,43.0,1,58,0,0,1
366,Operations,Manager,Contract,Onsite,30,81,20,100408,0.2,13,1,90.2,1,5,0,0,0
367,HR,Team Lead,Full-time,Hybrid,35,104,17,123083,17.0,26,1,43.9,1,9,0,1,1
368,Finance,Senior Associate,Full-time,Onsite,51,66,14,73341,6.7,18,0,93.2,0,36,0,2,0
369,Engineering,Team Lead,Full-time,Hybrid,47,113,14,43691,20.4,15,1,47.5,1,11,0,0,0
370,Finance,Team Lead,Full-time,Hybrid,50,114,5,139786,9.0,18,0,43.9,1,43,0,0,1
371,Operations,Team Lead,Full-time,Remote,40,31,30,34753,12.0,5,0,73.8,0,16,1,1,0
372,Operations,Associate,Full-time,Onsite,29,61,27,31833,24.1,11,1,70.1,0,26,1,0,1
373,Engineering,Manager,Contract,Onsite,44,64,7,134232,6.1,2,0,69.5,1,1,1,0,1
374,HR,Associate,Full-time,Onsite,56,101,28,38645,18.0,6,0,74.5,0,52,0,1,0
375,Sales,Manager,Full-time,Remote,52,105,20,135120,18.9,23,0,57.2,0,24,1,1,1
376,Engineering,Senior Associate,Full-time,Remote,56,105,16,145428,5.5,2,0,79.8,1,58,0,1,0
377,Sales,Senior Associate,Full-time,Remote,53,98,23,125977,12.5,24,0,70.1,0,45,0,2,0
378,Marketing,Team Lead,Full-time,Onsite,26,34,35,70024,8.8,16,0,60.1,0,43,1,1,1
379,Sales,Manager,Full-time,Onsite,37,115,30,147068,19.3,14,1,89.6,0,27,0,0,0
380,HR,Manager,Full-time,Onsite,38,55,33,138853,15.6,18,1,83.7,0,44,1,1,1
381,Marketing,Manager,Full-time,Remote,53,59,1,110598,11.9,27,0,63.6,1,36,1,3,1
382,Sales,Team Lead,Full-time,Remote,53,3,2,39635,19.5,18,0,90.9,0,36,0,0,0
383,Marketing,Team Lead,Full-time,Hybrid,41,17,29,50064,5.9,22,1,95.2,1,16,0,0,1
384,Sales,Senior Associate,Full-time,Remote,23,78,7,39940,18.8,10,0,72.2,0,4,2,1,0
385,HR,Associate,Full-time,Hybrid,41,78,6,65169,21.6,26,0,52.9,0,55,1,1,0
386,Sales,Manager,Full-time,Onsite,39,46,11,108647,22.0,20,0,94.9,0,56,1,1,1
387,Sales,Manager,Full-time,Remote,22,38,18,139667,19.6,19,0,51.4,0,57,1,0,1
388,Sales,Associate,Full-time,Onsite,50,35,25,75200,10.2,1,0,42.9,1,18,0,2,0
389,Engineering,Manager,Full-time,Onsite,50,1,27,86329,24.5,6,0,59.6,0,3,0,0,0
390,Engineering,Team Lead,Full-time,Onsite,40,112,14,81158,9.5,18,0,83.6,1,38,0,1,0
391,Engineering,Team Lead,Full-time,Onsite,27,29,13,59739,16.0,6,1,95.4,0,54,1,1,1
392,HR,Manager,Full-time,Remote,29,4,13,138282,4.0,9,1,78.2,0,48,0,0,0
393,Marketing,Team Lead,Full-time,Onsite,45,61,2,47793,24.5,11,0,97.1,0,42,3,0,1
394,Operations,Team Lead,Full-time,Hybrid,41,97,28,113682,17.6,22,1,45.5,1,37,1,0,0
395,Sales,Manager,Full-time,Remote,35,17,5,63677,18.8,26,0,43.6,0,44,0,0,1
396,Sales,Senior Associate,Full-time,Onsite,26,28,22,96296,1.6,17,0,76.3,1,43,2,1,1
397,HR,Associate,Contract,Remote,55,50,27,53022,19.1,22,1,98.0,1,29,1,0,1
398,Sales,Team Lead,Full-time,Hybrid,37,90,13,101148,19.4,5,0,70.2,0,31,0,0,0
399,Engineering,Senior Associate,Full-time,Onsite,28,8,13,131544,16.8,25,0,43.1,0,56,1,1,0
400,Operations,Team Lead,Full-time,Hybrid,37,34,19,57265,7.3,19,0,53.3,0,36,0,1,0
401,Finance,Team Lead,Full-time,Onsite,28,59,12,30530,12.2,26,1,54.7,1,55,0,1,1
402,Sales,Associate,Contract,Hybrid,48,18,26,39551,2.8,20,0,60.3,0,26,0,0,0
403,Engineering,Team Lead,Full-time,Onsite,35,95,34,58394,11.8,27,1,42.6,0,31,1,0,0
404,Finance,Associate,Contract,Remote,35,59,1,72987,6.1,7,1,94.3,0,41,0,1,0
405,Operations,Associate,Contract,Onsite,54,27,23,78984,8.7,4,1,70.9,1,10,0,0,1
406,Finance,Associate,Contract,Remote,54,16,28,98096,4.1,2,0,80.3,1,40,0,0,0
407,Engineering,Senior Associate,Full-time,Onsite,41,10,2,114097,5.8,1,0,44.0,1,57,1,0,1
408,Marketing,Manager,Full-time,Onsite,57,104,3,100639,1.9,21,0,43.2,1,57,0,0,1
409,Marketing,Senior Associate,Full-time,Hybrid,28,76,1,54090,23.0,5,0,75.2,0,12,0,1,0
410,Finance,Manager,Full-time,Hybrid,53,22,19,113457,13.3,6,1,93.2,0,34,1,1,0
411,HR,Manager,Full-time,Hybrid,24,16,14,137769,9.9,7,0,71.7,1,16,1,2,0
412,Finance,Associate,Full-time,Onsite,50,12,31,32781,13.4,3,1,92.7,1,29,0,1,1
413,Sales,Team Lead,Full-time,Onsite,45,75,0,47330,15.7,11,0,88.7,0,17,1,0,0
414,Sales,Associate,Full-time,Onsite,43,84,34,35257,23.0,23,1,44.6,0,36,0,0,0
415,Marketing,Team Lead,Full-time,Remote,27,51,6,88642,4.5,11,0,52.1,1,47,0,0,0
416,HR,Manager,Full-time,Remote,45,1,12,84249,7.4,16,0,79.5,0,29,0,1,0
417,Engineering,Associate,Full-time,Onsite,44,27,0,81663,24.4,21,1,66.6,0,25,0,0,0
418,Sales,Team Lead,Full-time,Hybrid,31,67,13,64956,9.3,21,0,57.4,1,54,0,0,0
419,Marketing,Senior Associate,Full-time,Hybrid,37,12,28,134367,0.6,18,0,65.1,1,15,0,1,1
420,Operations,Team Lead,Full-time,Hybrid,32,30,2,45615,3.7,8,0,66.7,0,10,0,1,1
421,Marketing,Associate,Full-time,Onsite,53,9,23,30881,0.7,11,0,94.6,0,53,1,1,0
422,Sales,Senior Associate,Contract,Hybrid,27,53,0,31847,24.7,27,1,46.2,0,3,0,0,0
423,Sales,Team Lead,Full-time,Onsite,45,61,9,134903,7.0,20,1,56.8,1,40,0,4,1
424,Marketing,Team Lead,Full-time,Remote,54,54,12,81127,23.1,16,0,72.3,1,14,0,0,0
425,Engineering,Team Lead,Full-time,Hybrid,33,37,35,117646,24.9,22,0,81.9,1,11,0,0,0
426,Finance,Team Lead,Full-time,Remote,48,65,8,67336,15.0,9,0,77.8,0,26,2,0,0
427,Sales,Team Lead,Full-time,Hybrid,39,42,13,111850,0.8,29,1,96.5,0,47,0,0,0
428,Marketing,Senior Associate,Full-time,Onsite,34,49,35,125654,2.0,18,1,87.7,1,3,0,1,0
429,Marketing,Manager,Full-time,Onsite,51,4,9,69931,12.0,25,1,73.4,0,34,1,0,0
430,HR,Senior Associate,Full-time,Onsite,34,64,22,73924,10.2,25,0,52.9,0,58,0,2,1
431,Finance,Senior Associate,Full-time,Onsite,55,79,34,52966,15.2,10,0,67.1,0,20,0,1,0
432,Operations,Senior Associate,Full-time,Hybrid,57,51,6,74023,11.0,19,0,81.6,0,35,0,1,0
433,Engineering,Manager,Contract,Remote,51,91,34,41320,23.4,21,0,90.3,1,1,0,1,0
434,Operations,Associate,Contract,Onsite,46,72,1,87841,13.4,23,1,97.6,0,50,1,1,0
435,Finance,Manager,Full-time,Hybrid,23,60,14,95125,17.3,12,0,76.3,1,38,0,1,0
436,Finance,Senior Associate,Full-time,Remote,57,87,8,97752,22.4,3,1,71.6,0,27,0,2,0
437,Finance,Team Lead,Full-time,Onsite,39,79,16,121100,3.7,14,0,41.1,1,33,0,0,0
438,Operations,Team Lead,Full-time,Remote,26,91,17,134005,5.7,11,1,44.3,1,32,0,0,0
439,Finance,Senior Associate,Full-time,Onsite,40,31,14,119937,2.7,24,0,49.4,0,49,1,0,0
440,Marketing,Team Lead,Contract,Remote,39,103,17,147296,3.5,23,0,43.3,0,59,0,0,0
441,Operations,Senior Associate,Full-time,Remote,53,111,23,91858,12.8,25,0,64.1,0,7,1,1,0
442,Finance,Team Lead,Full-time,Onsite,42,72,22,88714,8.0,9,1,60.2,0,7,0,1,0
443,Marketing,Manager,Full-time,Hybrid,31,94,11,41780,10.6,21,0,78.2,1,59,0,1,0
444,HR,Associate,Contract,Remote,43,58,22,106230,24.6,6,1,72.1,0,41,1,2,1
445,Finance,Associate,Full-time,Onsite,34,119,20,100345,3.9,23,0,75.8,0,49,1,0,0
446,Operations,Manager,Full-time,Remote,38,106,25,112098,13.5,1,0,68.3,0,21,0,0,0
447,Sales,Manager,Full-time,Remote,30,82,7,142696,2.5,20,1,56.7,0,26,1,2,1
448,Finance,Senior Associate,Full-time,Hybrid,45,4,29,127977,8.0,28,0,97.2,1,27,1,0,1
449,Sales,Senior Associate,Full-time,Remote,35,111,33,136075,13.2,6,0,45.2,0,10,0,0,0
450,Marketing,Senior Associate,Contract,Remote,29,107,1,31929,23.7,7,0,96.3,0,26,1,0,0
451,HR,Team Lead,Full-time,Onsite,40,22,4,125153,9.8,20,1,58.7,1,54,0,0,0
452,Engineering,Senior Associate,Full-time,Onsite,49,3,30,142610,1.6,18,0,70.8,0,0,0,0,0
453,HR,Manager,Full-time,Hybrid,51,79,32,147236,9.7,5,0,46.5,1,38,0,0,1
454,Finance,Associate,Full-time,Remote,28,99,3,149522,3.6,20,0,44.3,0,27,0,1,0
455,Sales,Team Lead,Full-time,Remote,47,47,5,44244,5.7,7,0,65.8,0,26,4,0,0
456,Sales,Senior Associate,Full-time,Remote,32,38,22,128415,15.5,24,0,84.5,0,7,0,1,0
457,Operations,Team Lead,Full-time,Hybrid,35,33,18,139715,1.7,24,0,56.2,0,56,0,1,1
458,Sales,Team Lead,Full-time,Remote,42,78,7,145402,11.6,27,1,73.7,1,45,1,2,1
459,Operations,Senior Associate,Full-time,Onsite,29,48,12,41116,15.2,27,0,56.7,0,23,0,0,1
460,Marketing,Team Lead,Full-time,Hybrid,24,65,0,117954,10.5,21,1,63.3,0,50,0,2,0
461,Engineering,Associate,Contract,Onsite,49,117,5,111243,0.5,19,1,94.4,0,39,0,0,0
462,Finance,Manager,Full-time,Onsite,50,113,6,113301,24.6,3,1,91.4,0,50,0,1,0
463,Operations,Manager,Full-time,Hybrid,44,26,26,65895,9.2,24,0,71.0,1,53,0,1,1
464,Engineering,Associate,Full-time,Onsite,39,8,14,108636,19.5,19,0,54.3,0,35,1,1,1
465,Sales,Team Lead,Full-time,Remote,56,50,33,53867,8.1,23,1,51.6,1,54,1,0,0
466,Sales,Senior Associate,Full-time,Hybrid,34,80,22,139507,11.9,8,0,97.2,1,23,1,1,0
467,Engineering,Team Lead,Full-time,Onsite,33,38,23,31208,9.7,4,0,52.2,0,41,1,0,1
468,Sales,Associate,Full-time,Remote,26,10,14,74085,8.6,28,1,88.5,1,21,0,1,0
469,Marketing,Team Lead,Full-time,Remote,32,42,34,95572,0.5,5,0,62.1,0,9,1,0,1
470,Marketing,Manager,Full-time,Onsite,32,37,3,95234,9.0,18,0,99.1,0,3,0,0,0
471,Engineering,Team Lead,Full-time,Remote,52,26,16,113748,22.2,11,0,62.1,0,7,0,1,0
472,Operations,Associate,Contract,Hybrid,52,92,30,41252,17.3,4,1,61.1,0,38,0,1,1
473,Operations,Manager,Full-time,Onsite,34,12,9,115261,3.6,4,0,78.2,1,57,0,0,0
474,Engineering,Team Lead,Full-time,Remote,35,84,26,37006,14.8,29,1,97.7,0,14,1,0,0
475,Operations,Team Lead,Contract,Remote,46,49,5,143371,22.3,17,0,98.6,0,7,0,3,0
476,Operations,Manager,Contract,Onsite,54,14,5,119595,17.5,25,0,82.4,0,28,1,0,0
477,Marketing,Senior Associate,Full-time,Onsite,54,46,14,100883,3.7,5,0,85.3,1,41,0,0,1
478,Operations,Manager,Full-time,Onsite,36,35,3,62171,21.7,8,0,73.8,0,38,0,1,0
479,HR,Senior Associate,Full-time,Onsite,37,29,6,58517,7.5,10,0,85.3,1,50,0,0,0
480,Finance,Associate,Full-time,Hybrid,27,12,25,54274,11.4,22,0,91.6,0,34,0,1,0
481,Sales,Associate,Full-time,Onsite,46,116,30,63577,13.2,13,1,69.2,1,40,0,1,1
482,HR,Manager,Full-time,Hybrid,36,82,1,57648,21.3,23,0,77.2,1,47,2,1,1
483,Operations,Manager,Full-time,Hybrid,25,44,27,99654,23.3,1,0,72.2,1,13,0,1,1
484,Marketing,Associate,Full-time,Onsite,25,66,12,47910,23.2,26,0,73.7,0,31,0,1,0
485,Engineering,Senior Associate,Full-time,Hybrid,51,2,17,108619,0.2,28,1,93.4,0,6,2,1,1
486,Operations,Associate,Full-time,Onsite,55,59,29,79647,23.0,13,0,61.3,1,43,0,2,0
487,Marketing,Manager,Full-time,Onsite,48,17,10,108723,1.4,24,0,52.5,0,32,0,0,0
488,Finance,Associate,Full-time,Remote,52,10,12,30424,6.6,18,1,67.4,0,47,0,0,0
489,Operations,Manager,Full-time,Onsite,53,18,23,81899,12.9,9,0,52.5,0,34,0,1,0
490,Engineering,Manager,Contract,Remote,30,22,28,56641,12.0,4,0,69.9,0,26,0,0,1
491,Marketing,Associate,Full-time,Hybrid,29,83,4,64750,15.1,29,0,94.2,0,0,0,1,0
492,Marketing,Senior Associate,Full-time,Remote,35,58,34,146156,12.0,22,1,77.0,0,5,0,0,1
493,Marketing,Team Lead,Full-time,Hybrid,54,53,18,111454,23.4,3,0,91.3,0,1,0,0,0
494,Finance,Associate,Full-time,Onsite,44,1,12,53154,6.0,6,0,50.0,0,6,1,0,1
495,Operations,Team Lead,Contract,Hybrid,42,88,4,78166,6.9,23,1,94.1,0,7,0,0,0
496,Finance,Associate,Full-time,Hybrid,33,61,13,41992,23.0,12,0,76.1,0,44,1,0,0
497,Sales,Team Lead,Full-time,Onsite,23,100,21,64001,1.9,9,1,41.9,1,28,0,1,1
498,Sales,Senior Associate,Full-time,Hybrid,34,89,8,138293,15.2,29,0,78.0,0,15,0,0,0
499,Operations,Senior Associate,Full-time,Onsite,25,100,25,44546,17.0,9,0,97.1,0,28,0,0,0
500,Finance,Associate,Full-time,Remote,41,31,4,71524,12.6,3,0,44.8,0,30,0,1,0
501,Engineering,Manager,Full-time,Onsite,35,31,28,98555,17.4,15,0,74.9,0,21,1,1,0
502,Marketing,Team Lead,Full-time,Onsite,51,66,21,31304,4.3,14,0,94.9,0,52,0,0,0
503,Marketing,Manager,Full-time,Hybrid,50,19,2,142448,21.3,20,0,40.6,0,9,1,1,0
504,Operations,Manager,Full-time,Remote,29,53,27,79284,3.5,10,0,77.9,1,3,0,2,0
505,Sales,Manager,Contract,Onsite,33,76,13,112368,10.0,18,1,68.5,0,24,0,1,1
506,Sales,Senior Associate,Full-time,Remote,47,74,13,118327,1.9,20,0,60.8,1,55,0,1,1
507,Marketing,Associate,Full-time,Remote,23,95,10,40022,13.6,23,1,77.7,1,52,0,0,0
508,Operations,Associate,Full-time,Hybrid,35,109,8,105886,16.7,2,1,43.2,0,12,1,2,1
509,Finance,Senior Associate,Contract,Onsite,27,22,5,107354,23.5,14,1,85.2,0,16,0,0,0
510,Sales,Senior Associate,Full-time,Hybrid,52,23,0,63617,18.5,15,1,40.3,0,39,1,0,0
511,Finance,Associate,Full-time,Onsite,38,116,24,99498,13.5,13,0,58.4,1,7,0,1,0
512,Sales,Manager,Full-time,Remote,46,87,15,88824,23.3,28,1,70.2,1,22,1,0,1
513,Sales,Team Lead,Full-time,Onsite,53,15,14,100390,12.0,4,1,62.6,1,6,0,1,0
514,HR,Team Lead,Full-time,Onsite,33,26,33,64307,14.0,25,1,58.4,0,31,1,0,1
515,Sales,Team Lead,Full-time,Remote,34,3,16,146587,14.9,16,0,89.9,1,23,2,0,1
516,Engineering,Manager,Full-time,Remote,40,87,2,98480,10.2,17,1,96.1,1,0,0,0,0
517,Operations,Associate,Full-time,Onsite,46,20,2,149645,21.0,18,1,92.4,0,46,0,0,0
518,Operations,Senior Associate,Full-time,Hybrid,52,109,16,52327,4.6,0,1,71.3,0,46,1,0,0
519,Finance,Associate,Full-time,Onsite,46,40,0,33244,13.9,28,0,93.0,0,59,0,0,0
520,Sales,Manager,Full-time,Remote,37,39,6,52720,18.1,26,0,95.3,0,50,1,1,0
521,Engineering,Senior Associate,Full-time,Hybrid,44,72,25,55090,22.6,27,1,64.6,1,35,1,1,1
522,Finance,Manager,Full-time,Remote,35,18,18,94277,22.1,26,0,57.0,0,26,0,0,0
523,HR,Team Lead,Full-time,Remote,27,41,29,141559,12.7,24,0,45.9,0,5,0,1,1
524,Finance,Team Lead,Full-time,Hybrid,46,70,13,129895,16.1,8,1,68.7,0,41,2,0,1
525,Finance,Manager,Full-time,Remote,44,27,12,78536,9.9,20,0,96.8,0,30,0,2,0
526,Sales,Senior Associate,Full-time,Remote,33,100,19,37855,11.7,13,0,73.7,0,11,1,1,0
527,HR,Senior Associate,Full-time,Remote,34,15,25,148430,22.7,19,0,80.1,1,25,0,2,0
528,Finance,Associate,Full-time,Remote,57,37,26,146815,23.3,20,0,46.8,0,24,0,1,1
