employee_id,department,current_designation,tenure_months,months_since_last_promotion,performance_rating,avg_performance_rating_last_2yrs,project_completion_rate,training_hours_completed,peer_review_score,manager_rating,leadership_flag,certifications_count,PromotionReady
1394,Marketing,Senior Associate,65,23,5,2.86,71.6,50,2.76,1,0,1,1
1395,Marketing,Associate,30,34,4,2.67,51.6,2,4.53,4,0,3,0
1396,Finance,Associate,10,47,2,4.38,67.6,34,3.67,2,0,0,0
1397,Marketing,Manager,69,37,4,1.31,90.2,16,4.71,2,0,2,0
1398,Sales,Team Lead,22,5,2,4.6,80.4,49,3.74,4,0,1,0
1399,Operations,Associate,97,33,5,4.03,64.5,51,3.38,1,0,1,0
1400,Finance,Team Lead,105,10,4,3.86,61.2,64,4.65,2,0,0,0
1401,Engineering,Associate,66,31,1,4.61,54.4,77,4.23,5,0,2,1
1402,Operations,Senior Associate,87,47,5,3.6,99.0,37,1.78,4,0,1,0
1403,Marketing,Associate,21,30,4,2.75,99.7,48,3.11,4,0,2,0
1404,Engineering,Team Lead,53,46,4,3.79,64.6,1,3.75,4,0,4,0
1405,Marketing,Senior Associate,91,47,2,3.87,55.3,20,3.25,3,0,0,0
1406,Operations,Associate,114,30,4,3.4,91.1,16,1.5,2,0,0,0
1407,Marketing,Team Lead,99,29,1,4.9,64.3,45,1.39,1,0,1,0
1408,Finance,Manager,63,26,5,1.22,81.5,8,2.61,3,0,0,0
1409,Operations,Senior Associate,45,28,2,2.95,52.1,72,4.77,4,0,1,1
1410,Finance,Manager,14,33,3,2.5,66.9,66,2.08,1,1,3,0
1411,Marketing,Team Lead,39,25,1,2.32,54.5,2,3.09,3,0,0,0
1412,Engineering,Team Lead,97,36,2,1.17,50.6,42,3.84,2,1,0,0
1413,Engineering,Team Lead,87,44,2,1.59,88.6,0,1.69,1,0,1,0
1414,Marketing,Team Lead,55,40,4,4.08,56.5,43,3.4,3,0,1,0
1415,HR,Associate,55,59,2,2.39,50.3,12,3.34,1,1,1,0
1416,Marketing,Team Lead,76,41,4,1.79,93.6,44,1.23,2,0,3,1
1417,Marketing,Manager,74,2,1,3.52,50.4,51,2.48,3,0,3,0
1418,Finance,Senior Associate,81,43,4,1.18,65.3,79,2.05,2,0,1,0
1419,HR,Manager,110,26,1,3.77,70.0,58,2.1,5,0,0,1
1420,HR,Senior Associate,7,6,4,4.45,96.7,9,1.94,3,0,1,0
1421,Operations,Senior Associate,15,29,4,3.55,98.6,42,2.48,5,0,3,1
1422,Sales,Manager,66,29,5,1.98,97.4,41,1.44,5,0,0,0
1423,Operations,Manager,85,50,1,4.57,90.2,12,1.0,4,0,0,0
1424,Sales,Manager,82,7,1,3.3,86.3,30,2.5,5,0,1,0
1425,Engineering,Senior Associate,13,36,5,3.56,99.6,31,3.31,5,0,3,1
1426,HR,Manager,71,36,3,3.83,68.8,19,3.52,2,0,4,0
1427,Engineering,Associate,56,11,1,1.44,54.3,20,3.76,5,1,1,0
1428,Engineering,Associate,45,43,3,1.32,69.4,25,3.79,4,0,1,1
1429,HR,Senior Associate,15,9,3,2.13,50.4,8,1.37,4,0,2,0
1430,Engineering,Manager,88,21,3,3.19,67.2,11,4.09,4,0,3,0
1431,Operations,Team Lead,43,57,3,1.82,70.6,2,2.72,3,0,1,0
1432,Finance,Senior Associate,13,11,4,3.77,65.3,70,4.73,5,0,2,1
1433,HR,Manager,100,28,1,3.75,80.0,46,4.26,4,0,0,0
1434,HR,Senior Associate,24,44,5,1.61,74.7,44,3.97,3,0,1,1
1435,Operations,Team Lead,17,7,4,4.23,81.9,65,4.02,2,0,0,0
1436,Marketing,Team Lead,50,15,4,1.93,69.3,55,3.87,3,0,2,1
1437,Operations,Manager,61,1,5,1.42,91.7,8,2.11,3,0,1,0
1438,Marketing,Manager,84,55,3,2.42,70.9,29,4.29,1,0,1,0
1439,Sales,Team Lead,84,53,4,1.11,51.7,14,2.14,3,0,1,0
1440,Finance,Associate,36,43,2,2.08,60.4,64,2.83,3,0,0,0
1441,Engineering,Associate,70,24,4,1.97,76.4,21,4.0,4,1,3,0
1442,Sales,Senior Associate,110,26,3,1.92,83.7,69,3.53,1,0,2,0
1443,Sales,Associate,52,50,1,2.28,81.6,1,1.03,5,0,1,0
1444,Operations,Manager,21,26,4,2.55,72.4,75,2.65,3,0,2,0
1445,Operations,Senior Associate,66,42,5,1.78,94.0,4,1.49,1,0,2,0
1446,Operations,Team Lead,72,33,4,4.19,62.3,63,2.61,1,0,2,0
1447,Finance,Team Lead,91,40,3,4.78,70.5,74,3.57,3,0,0,0
1448,Engineering,Senior Associate,30,21,5,1.07,61.7,40,1.03,5,0,1,0
1449,Engineering,Manager,32,59,1,1.25,88.5,58,2.8,5,0,1,0
1450,Finance,Associate,17,42,1,2.6,82.9,10,2.45,5,0,3,1
1451,Operations,Team Lead,95,27,4,2.42,71.2,54,3.86,2,0,2,0
1452,Sales,Team Lead,49,0,3,3.95,63.5,65,1.66,5,0,0,1
1453,Sales,Manager,52,18,1,2.39,85.3,61,2.05,3,1,1,0
1454,HR,Associate,115,14,4,4.98,97.6,18,1.46,3,0,0,0
1455,Sales,Associate,118,3,4,2.55,93.9,60,3.29,3,0,3,1
1456,HR,Senior Associate,47,14,4,2.11,64.2,21,1.92,2,1,1,1
1457,Marketing,Associate,9,11,4,3.31,56.6,58,2.46,2,1,2,0
1458,HR,Team Lead,28,17,4,2.76,50.7,54,2.54,1,0,1,0
1459,HR,Senior Associate,82,44,5,2.15,66.9,19,4.87,2,0,2,0
1460,Operations,Associate,89,48,1,1.77,95.3,62,2.13,1,0,3,0
1461,Finance,Manager,33,42,4,4.58,96.0,31,3.14,1,0,1,0
1462,Operations,Manager,88,20,5,4.77,94.1,25,3.11,1,1,3,1
1463,Marketing,Senior Associate,22,10,3,2.84,58.0,27,4.58,1,0,0,0
1464,Operations,Manager,61,3,4,4.0,65.9,21,3.41,2,0,1,0
1465,Sales,Team Lead,57,41,3,4.19,55.3,11,3.38,3,0,1,0
1466,Operations,Team Lead,14,50,4,3.59,96.3,70,3.2,1,1,4,1
1467,Engineering,Team Lead,36,45,4,2.17,84.9,43,1.23,5,1,1,1
1468,Marketing,Team Lead,29,54,4,3.87,78.6,48,2.97,4,0,0,0
1469,Sales,Team Lead,50,16,1,4.72,83.6,9,1.16,4,0,1,0
1470,Sales,Senior Associate,3,7,2,3.67,55.4,65,2.37,1,1,1,1
1471,HR,Manager,76,35,1,2.95,54.0,78,4.79,2,0,1,0
1472,Finance,Team Lead,38,57,3,2.2,84.0,1,4.04,5,1,1,1
1473,Sales,Team Lead,61,20,5,2.53,56.6,30,2.77,3,0,0,0
1474,Engineering,Manager,29,31,1,3.42,63.5,78,1.37,5,0,1,1
1475,Sales,Senior Associate,16,4,1,1.15,72.1,5,4.53,3,0,1,0
1476,HR,Associate,25,40,3,2.42,84.1,66,3.0,2,1,1,0
1477,Finance,Senior Associate,52,22,3,1.99,84.8,30,1.98,4,0,1,0
1478,Engineering,Associate,13,9,3,3.88,62.0,21,4.86,3,0,1,0
1479,Engineering,Manager,92,20,5,1.11,93.3,74,1.88,1,0,2,0
1480,Marketing,Associate,70,14,2,3.16,72.7,4,2.07,3,0,0,0
1481,Finance,Associate,10,13,2,2.94,70.3,46,1.87,1,0,0,0
1482,Sales,Manager,97,58,5,4.14,61.9,6,4.01,5,0,0,0
1483,Engineering,Team Lead,19,44,2,1.0,66.6,68,1.35,4,0,1,0
1484,Sales,Team Lead,76,3,5,4.23,76.2,12,3.71,4,0,0,0
1485,Engineering,Associate,85,3,4,4.36,60.6,69,2.21,3,1,2,1
1486,Engineering,Manager,12,48,1,2.81,81.1,60,1.71,1,0,1,0
1487,HR,Team Lead,2,12,1,2.79,71.6,23,1.64,3,1,1,0
1488,HR,Team Lead,45,17,1,3.43,83.8,7,4.91,1,0,0,0
1489,HR,Associate,79,4,5,4.54,98.9,59,1.34,1,0,0,0
1490,Operations,Team Lead,76,3,3,2.23,92.8,33,3.22,4,0,1,0
1491,Operations,Associate,71,16,1,2.79,81.3,0,1.55,1,0,0,0
1492,Finance,Manager,50,49,4,1.13,99.2,18,2.53,2,0,0,0
1493,Operations,Associate,37,44,4,3.75,55.3,74,2.01,3,0,1,1
1494,Marketing,Associate,75,7,1,1.66,54.3,22,4.1,1,0,1,0
1495,HR,Associate,18,23,1,4.47,83.9,60,3.84,1,1,1,1
1496,Engineering,Manager,7,55,2,4.69,79.6,77,1.61,4,1,1,0
1497,Finance,Senior Associate,116,14,5,3.69,62.7,67,1.29,1,0,0,0
1498,Sales,Associate,59,51,4,1.21,96.4,32,2.47,1,0,0,0
1499,Engineering,Senior Associate,78,28,4,2.05,61.7,54,2.61,4,0,1,0
1500,Sales,Senior Associate,69,18,1,3.75,85.0,35,3.05,3,1,1,1
1501,Marketing,Associate,66,46,4,2.06,80.2,66,3.52,2,1,1,0
1502,Sales,Associate,74,44,5,3.24,54.0,62,1.22,1,0,0,0
1503,Marketing,Team Lead,32,36,1,2.27,87.5,28,2.72,1,0,1,0
1504,Sales,Senior Associate,79,54,5,1.47,86.0,64,1.4,2,1,1,0
1505,Operations,Senior Associate,62,12,1,2.33,61.1,23,2.29,5,1,1,0
1506,Engineering,Manager,86,0,3,4.12,60.0,25,3.42,1,1,0,0
1507,Operations,Senior Associate,74,55,4,4.78,74.5,3,5.0,4,0,1,0
1508,Finance,Manager,21,47,4,2.26,65.8,74,2.02,2,0,1,0
1509,Finance,Team Lead,21,55,4,4.94,82.2,47,2.7,5,1,0,1
1510,Sales,Associate,5,1,2,3.68,51.1,26,1.07,1,0,1,0
1511,HR,Senior Associate,10,59,5,1.91,54.0,64,2.8,1,0,2,0
1512,Finance,Associate,79,7,4,4.34,54.2,36,1.8,5,0,0,0
1513,Sales,Manager,43,10,3,2.96,63.8,78,2.03,4,0,1,0
1514,Finance,Senior Associate,85,16,4,1.38,78.7,57,3.8,3,0,2,1
1515,Marketing,Senior Associate,103,1,5,1.01,99.2,10,1.72,4,1,2,1
1516,Engineering,Team Lead,74,21,1,1.17,56.7,9,1.65,3,0,2,0
1517,HR,Associate,73,56,1,1.87,88.3,26,2.62,3,0,1,0
1518,Finance,Associate,99,54,2,4.0,56.2,60,1.11,1,0,1,0
1519,HR,Associate,112,57,1,2.05,89.6,18,3.9,4,0,1,0
1520,Finance,Senior Associate,89,8,4,2.33,58.3,77,2.37,4,0,0,0
1521,HR,Senior Associate,32,26,4,4.09,55.4,26,4.87,5,0,1,0
1522,Engineering,Manager,100,5,4,1.21,53.6,58,4.32,3,0,0,1
1523,Operations,Team Lead,47,39,4,2.86,79.0,61,2.56,5,1,2,0
1524,Finance,Team Lead,99,44,3,1.31,69.5,39,3.58,1,0,1,0
1525,Operations,Associate,24,13,4,2.78,61.8,18,4.33,1,0,2,0
1526,Engineering,Senior Associate,26,57,3,2.2,89.5,56,3.58,5,1,2,1
1527,HR,Manager,96,50,1,1.3,70.5,49,3.35,2,1,2,0
1528,Engineering,Manager,62,25,2,4.18,67.7,22,4.34,2,0,1,0
1529,Marketing,Manager,105,35,3,3.94,79.2,63,1.03,5,0,2,0
1530,Marketing,Senior Associate,33,4,2,2.52,93.5,57,4.0,5,0,3,0
1531,HR,Team Lead,8,7,5,4.31,60.5,76,1.33,4,0,1,1
1532,Finance,Manager,18,36,4,2.76,84.8,64,2.68,3,0,1,1
1533,Marketing,Senior Associate,65,33,3,1.54,75.2,76,1.46,4,0,0,0
1534,Engineering,Senior Associate,64,11,5,4.36,73.1,1,3.32,4,0,1,0
1535,Finance,Associate,61,46,5,1.04,94.0,29,1.53,5,0,1,0
1536,Engineering,Senior Associate,61,53,1,2.85,76.4,54,3.12,1,0,2,0
1537,Sales,Senior Associate,36,30,2,1.37,62.5,20,1.4,2,0,1,0
1538,Marketing,Associate,5,39,5,1.82,51.8,75,1.8,4,0,1,0
1539,Marketing,Manager,51,17,5,4.38,84.3,10,2.34,2,0,0,1
1540,Marketing,Manager,51,8,5,1.37,63.6,30,2.24,5,0,4,0
1541,Finance,Senior Associate,31,41,4,3.87,78.8,18,3.15,4,0,2,1
1542,HR,Manager,118,17,4,4.37,68.2,75,3.1,2,1,0,1
1543,Marketing,Associate,36,13,5,3.72,63.1,79,4.15,4,1,2,1
1544,Sales,Associate,77,13,1,1.36,56.3,69,2.44,5,0,1,0
1545,Engineering,Manager,105,4,2,4.16,69.6,73,1.68,3,0,2,0
1546,HR,Manager,1,44,2,4.11,82.2,48,4.86,5,1,3,0
1547,Marketing,Manager,56,39,4,4.66,99.4,66,1.94,5,0,2,1
1548,Sales,Senior Associate,74,34,4,2.74,74.6,10,2.2,4,0,0,0
1549,Finance,Associate,41,6,1,2.99,95.0,39,1.46,4,0,0,0
1550,Marketing,Senior Associate,61,36,5,3.75,68.4,52,3.5,5,0,0,1
1551,Operations,Team Lead,35,35,3,1.93,87.0,69,4.48,5,0,0,0
1552,Finance,Team Lead,97,50,3,1.42,66.1,65,2.25,2,0,1,0
1553,HR,Associate,85,10,3,1.74,69.4,43,2.49,1,0,1,0
1554,Engineering,Associate,83,8,5,3.24,81.6,59,4.96,2,0,2,1
1555,HR,Manager,29,17,4,1.37,81.3,74,2.32,5,0,1,0
1556,Sales,Associate,9,10,4,1.75,90.8,18,4.76,2,0,1,0
1557,Operations,Senior Associate,103,53,3,2.72,72.8,55,3.05,4,0,1,1
1558,Finance,Senior Associate,73,29,4,4.37,57.2,56,3.26,1,0,1,0
1559,Marketing,Associate,113,10,1,3.77,77.9,41,2.1,1,0,0,0
1560,Engineering,Team Lead,5,30,2,2.83,66.4,77,4.65,5,0,0,1
1561,Sales,Associate,20,28,3,1.36,74.4,69,3.99,3,0,1,0
1562,HR,Associate,3,36,1,1.89,73.3,36,3.12,5,0,1,0
1563,Sales,Team Lead,25,56,1,4.53,85.2,46,3.7,5,0,1,1
1564,Engineering,Manager,107,59,5,4.57,52.2,23,1.41,1,1,0,0
1565,Finance,Senior Associate,109,12,2,1.93,70.2,40,1.39,2,0,1,0
1566,Sales,Team Lead,57,17,1,1.62,67.2,60,3.08,5,0,1,0
1567,Operations,Manager,5,41,3,4.42,85.7,76,4.33,1,1,0,0
1568,HR,Manager,13,8,3,3.74,97.4,67,2.68,5,0,1,1
1569,Marketing,Associate,40,41,4,1.18,80.6,40,4.05,4,0,1,0
1570,Marketing,Team Lead,10,22,1,3.87,73.6,38,4.97,5,0,1,0
1571,HR,Manager,56,31,2,3.41,89.2,8,3.18,4,0,2,0
1572,Finance,Associate,5,24,1,4.88,99.8,39,3.04,2,0,1,0
1573,HR,Senior Associate,57,32,3,1.27,98.8,20,4.9,1,0,1,0
1574,Finance,Associate,91,6,4,1.54,56.6,23,1.47,5,0,2,0
1575,HR,Manager,77,26,3,2.27,50.2,3,4.62,3,0,1,0
1576,Sales,Senior Associate,39,19,3,2.83,78.4,34,3.3,1,0,1,0
1577,HR,Team Lead,87,41,3,4.77,72.1,23,2.1,1,0,1,0
1578,HR,Manager,49,56,3,2.0,75.2,44,3.96,3,0,0,0
1579,Engineering,Manager,90,55,4,1.14,87.4,9,3.29,3,0,5,0
1580,Operations,Associate,109,29,3,3.63,54.6,5,4.26,4,0,2,0
1581,Sales,Team Lead,8,31,5,3.19,56.7,49,1.88,5,1,1,1
1582,HR,Senior Associate,116,7,5,1.29,85.4,29,3.17,2,0,0,0
1583,Operations,Senior Associate,39,10,1,3.59,99.2,19,4.0,3,0,0,0
1584,Sales,Senior Associate,87,24,2,2.54,83.3,38,2.14,3,0,1,0
1585,Sales,Manager,92,27,3,4.47,52.7,24,2.32,4,0,0,1
1586,Engineering,Manager,16,6,5,1.97,58.9,66,3.79,1,0,1,1
1587,Finance,Team Lead,111,19,2,2.55,99.1,57,1.41,3,0,1,0
1588,Sales,Manager,26,17,4,4.33,99.3,67,3.62,5,0,0,1
1589,Operations,Senior Associate,25,15,5,1.23,51.7,77,1.89,1,0,2,0
1590,Engineering,Senior Associate,85,17,4,1.99,51.4,77,3.51,2,0,1,0
1591,Engineering,Manager,38,16,3,3.76,67.9,3,1.76,4,0,0,0
1592,Sales,Manager,84,53,1,1.73,81.2,23,1.95,2,1,2,0
1593,Operations,Manager,9,3,5,4.29,92.8,15,4.04,2,0,1,1
1594,Operations,Manager,106,45,2,3.64,65.5,23,2.71,4,0,1,0
1595,Marketing,Associate,59,23,5,2.92,98.0,16,4.08,4,0,0,0
1596,Marketing,Associate,118,58,1,4.85,83.2,38,2.98,4,0,0,0
1597,Marketing,Manager,14,6,5,1.06,58.1,56,2.52,3,0,2,0
1598,Sales,Manager,6,50,5,2.97,74.4,41,1.61,2,0,1,0
1599,HR,Senior Associate,117,31,3,4.79,74.8,51,4.15,4,0,0,0
1600,Marketing,Senior Associate,41,55,1,2.71,58.5,66,4.01,2,0,3,0
1601,Marketing,Associate,52,59,4,2.85,58.7,13,3.44,1,0,1,0
1602,Operations,Team Lead,37,56,4,1.8,96.0,14,4.57,1,0,0,0
1603,Marketing,Associate,95,26,2,3.56,53.5,0,3.96,3,0,2,0
1604,Engineering,Manager,59,53,4,1.51,68.4,39,3.06,4,0,0,0
1605,Finance,Senior Associate,119,2,4,2.12,65.3,79,4.52,3,0,2,1
1606,Sales,Team Lead,100,12,4,4.22,86.2,63,2.68,5,0,0,1
1607,Sales,Associate,39,2,3,1.87,58.0,10,4.65,5,0,0,0
1608,Marketing,Team Lead,88,7,4,1.89,52.6,50,1.51,2,0,1,0
1609,Engineering,Associate,69,1,2,1.29,67.5,79,1.12,5,0,2,0
1610,Sales,Team Lead,3,1,1,4.71,68.5,40,3.38,4,0,1,0
1611,HR,Manager,84,28,1,3.02,73.7,6,1.6,5,1,3,0
1612,Finance,Team Lead,18,39,2,2.45,83.2,49,4.82,5,0,2,0
1613,Sales,Manager,83,38,2,1.08,87.0,35,4.78,3,1,0,0
1614,HR,Manager,116,46,2,2.09,68.5,20,2.68,3,0,1,0
1615,Engineering,Associate,75,1,5,3.86,81.9,15,1.24,1,0,2,0
1616,Engineering,Team Lead,13,54,5,3.96,74.4,25,4.93,2,0,2,0
1617,Marketing,Associate,55,8,1,2.13,50.5,31,2.63,4,1,2,0
1618,HR,Associate,55,54,1,2.67,94.1,73,2.99,1,0,1,0
1619,Operations,Associate,34,6,2,4.74,78.6,65,2.36,4,0,1,0
1620,Engineering,Team Lead,12,17,4,4.5,71.8,75,2.21,2,0,2,0
1621,HR,Senior Associate,21,26,3,2.14,72.1,74,2.15,3,1,1,0
1622,HR,Team Lead,84,30,5,1.55,73.0,49,2.27,2,1,2,0
1623,Engineering,Senior Associate,20,57,1,3.86,78.0,50,3.71,2,0,1,0
1624,Sales,Team Lead,103,33,4,4.09,62.9,6,2.44,4,1,3,0
1625,Finance,Team Lead,20,9,3,3.23,81.5,50,3.99,4,0,3,1
1626,Sales,Senior Associate,57,52,3,1.09,87.4,72,3.84,3,0,0,0
1627,Engineering,Senior Associate,45,19,2,3.86,66.2,26,4.23,5,0,2,0
1628,Engineering,Senior Associate,115,21,1,2.07,62.7,10,1.42,5,0,1,0
1629,Marketing,Manager,103,26,2,2.86,80.1,38,4.66,2,1,1,1
1630,Sales,Associate,31,38,4,2.99,92.4,33,4.31,3,0,2,0
1631,Sales,Associate,115,38,1,2.98,67.6,24,2.29,3,0,1,0
1632,Engineering,Manager,3,47,2,4.53,99.0,72,1.55,3,1,1,1
1633,Marketing,Senior Associate,23,59,4,4.76,78.8,0,4.58,5,0,3,1
1634,HR,Manager,47,55,1,4.53,64.0,17,3.02,3,1,1,0
1635,Operations,Senior Associate,81,4,4,4.88,66.0,33,2.75,3,1,5,0
1636,Finance,Team Lead,71,49,1,1.72,75.4,3,4.69,3,0,0,0
1637,Marketing,Associate,20,28,2,3.17,70.1,49,2.57,4,0,3,1
1638,Marketing,Team Lead,110,43,3,4.61,77.9,6,4.43,1,1,1,1
1639,HR,Manager,32,27,2,3.59,51.4,73,4.68,5,0,0,0
1640,Sales,Manager,36,14,1,4.41,94.0,56,3.99,2,1,0,0
1641,Finance,Senior Associate,35,11,2,3.07,91.1,74,1.47,4,0,2,1
1642,Operations,Associate,113,52,4,1.7,80.3,48,4.62,4,1,0,0
1643,Marketing,Senior Associate,18,43,5,3.16,67.0,10,2.27,2,0,2,0
1644,Engineering,Senior Associate,14,50,1,1.64,99.0,34,2.08,1,0,1,0
1645,Finance,Senior Associate,82,1,1,4.9,93.6,43,3.56,4,1,2,1
1646,Marketing,Manager,96,55,4,3.49,82.1,76,2.97,5,0,1,1
1647,Finance,Team Lead,76,2,2,3.9,74.5,43,3.85,4,0,0,0
1648,Marketing,Associate,8,39,2,3.6,65.4,15,4.94,2,1,1,0
1649,Finance,Senior Associate,104,44,5,2.47,58.5,12,5.0,4,0,1,0
1650,Marketing,Team Lead,16,11,5,2.95,63.9,57,2.85,3,0,1,0
1651,Marketing,Manager,105,20,5,3.36,51.3,66,3.56,5,0,1,1
1652,Finance,Team Lead,30,39,3,4.41,97.4,48,4.2,5,0,2,1
1653,Finance,Manager,80,34,2,1.04,87.6,60,3.04,3,0,0,0
1654,Operations,Team Lead,18,38,3,3.6,67.0,46,4.44,4,0,0,0
1655,Sales,Associate,5,50,4,4.62,70.8,22,2.57,2,0,2,0
1656,HR,Manager,32,36,1,3.72,91.2,39,3.93,1,0,0,0
1657,Finance,Associate,53,11,2,3.59,58.3,66,1.27,4,0,1,0
1658,Sales,Senior Associate,79,36,5,1.63,77.4,79,4.81,1,0,1,0
1659,Operations,Associate,35,5,4,4.98,56.3,57,2.22,4,1,5,1
1660,Operations,Team Lead,55,22,5,2.12,74.2,73,2.8,1,1,0,0
1661,Operations,Manager,52,28,4,2.31,66.7,66,3.63,5,0,0,1
1662,HR,Team Lead,22,7,3,3.32,84.5,33,2.08,3,0,0,0
1663,Operations,Associate,76,20,4,4.11,62.6,34,1.09,5,1,0,0
1664,Engineering,Manager,1,30,2,3.35,87.5,18,1.61,2,0,1,0
1665,Finance,Senior Associate,55,56,3,1.67,60.8,21,4.31,1,0,1,0
1666,Operations,Associate,72,0,2,2.94,82.5,76,3.57,5,0,1,0
1667,Engineering,Manager,21,42,1,2.75,86.3,7,4.91,5,0,1,0
1668,HR,Associate,22,42,3,1.24,86.0,69,4.8,3,1,0,1
1669,HR,Manager,14,43,2,4.04,50.5,66,3.42,4,1,0,0
1670,Engineering,Manager,9,29,1,1.8,82.1,46,2.81,5,0,3,0
1671,HR,Associate,84,32,4,3.62,58.1,50,3.29,4,1,0,1
1672,HR,Manager,80,0,2,3.31,66.1,49,4.75,2,1,0,1
1673,Engineering,Senior Associate,116,34,3,1.17,78.8,3,2.37,5,0,3,1
1674,Finance,Senior Associate,18,37,1,4.17,71.9,60,2.4,4,0,1,0
1675,Marketing,Manager,82,36,4,2.65,93.5,42,3.61,5,0,3,1
1676,HR,Senior Associate,39,25,5,2.12,53.9,39,3.16,4,0,2,1
1677,Sales,Senior Associate,39,46,3,3.27,67.4,54,3.5,1,0,2,0
1678,Operations,Associate,63,37,2,1.4,73.3,30,3.21,5,0,2,0
1679,HR,Senior Associate,88,49,4,2.04,65.4,53,3.49,2,0,2,0
1680,Sales,Team Lead,86,40,4,4.32,96.3,18,1.2,4,0,0,0
1681,Sales,Team Lead,111,55,3,1.04,65.5,69,3.33,3,1,0,0
1682,Operations,Manager,70,57,1,1.99,96.5,55,4.28,1,0,1,0
1683,Marketing,Team Lead,112,9,5,4.5,65.1,66,4.41,1,1,3,1
1684,Sales,Associate,38,16,2,3.93,64.7,53,3.11,2,0,1,0
1685,Sales,Manager,51,46,1,3.78,96.9,42,1.81,4,0,3,0
1686,Marketing,Senior Associate,100,52,2,4.74,96.4,54,4.54,4,1,0,0
1687,Marketing,Manager,1,49,5,1.11,69.0,61,1.95,1,0,2,1
1688,Finance,Team Lead,108,34,4,4.93,61.2,48,2.27,1,0,2,1
1689,Finance,Manager,13,44,1,3.6,68.8,9,2.07,3,0,0,0
1690,Engineering,Associate,4,39,5,3.67,70.6,60,4.86,1,0,2,1
1691,HR,Team Lead,30,28,3,4.62,95.1,69,4.21,3,1,0,0
1692,HR,Associate,23,40,3,2.68,74.8,58,4.01,1,0,1,0
1693,HR,Senior Associate,110,48,3,1.3,67.7,25,1.45,2,0,0,0
1694,Marketing,Senior Associate,13,57,1,1.13,79.4,12,2.33,2,0,2,0
1695,Finance,Manager,15,40,3,4.1,85.9,34,2.75,3,1,1,0
1696,Operations,Senior Associate,59,26,5,2.97,55.0,75,4.35,3,0,0,1
1697,HR,Senior Associate,90,47,4,3.98,92.7,54,1.06,5,0,2,0
1698,Operations,Associate,65,46,5,4.92,58.7,13,3.58,1,0,1,0
1699,Sales,Team Lead,40,32,3,1.39,74.6,14,2.14,5,1,0,0
1700,Engineering,Senior Associate,58,32,1,2.0,96.7,16,2.46,1,0,2,0
1701,Marketing,Manager,75,32,5,2.26,56.5,45,4.68,5,1,1,1
1702,Engineering,Senior Associate,115,35,3,1.36,78.9,1,1.71,5,1,3,0
1703,Sales,Associate,46,53,3,1.04,97.7,2,3.85,4,0,4,0
1704,HR,Senior Associate,73,18,5,3.76,69.4,77,1.86,4,0,2,1
1705,Sales,Team Lead,4,45,1,1.05,86.9,9,1.56,1,0,3,0
1706,Operations,Manager,62,45,4,4.15,61.1,63,3.08,2,0,1,0
1707,Operations,Manager,19,21,4,1.31,55.9,78,4.42,1,0,0,0
1708,Sales,Associate,109,13,4,1.61,54.7,15,2.66,2,0,0,0
1709,HR,Associate,69,21,5,4.24,60.0,27,1.53,4,0,0,0
1710,Sales,Senior Associate,30,0,5,4.62,84.1,50,4.23,1,0,0,0
1711,HR,Associate,48,18,4,4.75,77.2,50,2.22,2,0,0,0
1712,HR,Manager,42,59,5,4.79,87.9,33,4.05,3,0,1,0
1713,HR,Senior Associate,2,23,1,4.61,53.2,54,4.44,2,0,1,0
1714,Finance,Manager,65,58,5,2.74,57.3,34,4.21,4,0,2,0
1715,Engineering,Senior Associate,118,2,1,3.64,56.2,68,2.1,2,0,0,0
1716,HR,Manager,12,3,1,4.17,81.0,62,2.09,3,0,1,0
1717,HR,Associate,115,33,3,3.68,65.8,46,3.33,3,0,1,0
1718,Operations,Senior Associate,83,32,2,1.63,62.5,21,4.81,2,0,3,0
1719,Engineering,Senior Associate,66,9,2,1.55,65.3,25,2.3,5,0,0,0
1720,Finance,Manager,30,49,3,1.17,77.9,47,1.51,3,0,1,0
1721,Marketing,Senior Associate,70,43,4,1.73,64.4,60,1.16,2,0,2,0
1722,Engineering,Associate,7,56,3,2.18,86.1,10,4.5,3,0,2,0
1723,Engineering,Manager,15,29,2,1.55,63.1,11,4.27,4,1,1,0
1724,HR,Associate,79,30,3,2.38,53.2,46,4.48,2,0,1,1
1725,Engineering,Team Lead,54,8,5,1.78,90.5,55,3.57,2,0,0,1
1726,Operations,Associate,114,14,2,3.29,54.9,51,3.24,1,0,1,0
1727,Engineering,Manager,34,43,4,1.9,54.7,49,4.64,5,0,0,1
1728,Sales,Manager,12,23,4,4.24,58.1,46,1.62,4,0,1,0
1729,Engineering,Team Lead,44,34,5,4.64,60.3,14,1.19,2,1,1,1
1730,Finance,Senior Associate,83,14,5,2.89,87.3,75,2.58,3,0,0,1
1731,Marketing,Manager,76,10,1,1.29,92.4,49,2.81,4,0,0,0
1732,HR,Senior Associate,112,53,5,3.76,90.7,69,2.56,1,0,2,0
1733,Operations,Associate,81,20,5,3.5,59.0,35,1.59,3,0,3,1
1734,Operations,Associate,61,41,4,1.8,79.3,68,3.72,4,0,0,1
1735,Finance,Manager,7,10,1,4.17,98.4,13,3.13,5,0,3,0
1736,Finance,Senior Associate,82,35,1,1.79,50.1,12,2.0,2,1,3,0
1737,Finance,Associate,72,12,3,2.03,95.0,77,3.56,1,0,1,1
